PPID,FS,Unit,Level,Feature,Art,Size Grade,Weight (g),Chert,Cortex,Flake,Category,Modified,Thermal Alteration,Tool Class,Tool Class Comment,Pottery,Pottery Comment,Historic,Historic Comment,Comment,x,y,z
578,2017-169,N548E390,13,,24,"3/4""",3.6,TRUE,FALSE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,390.756,548.761,100.132
579,2017-169,N548E390,13,,25,"1/2""",1.7,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.741,548.945,100.143
580,2017-169,N548E390,13,,26,"1/4""",1.5,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.649,549,100.129
581,2017-169,N548E390,13,,27,"1/2""",2.6,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,390.443,549.009,100.145
582,2017-169,N548E390,13,,28,"1/2""",5.1,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.362,549.017,100.135
605,2017-169,N548E390,13,,29,"1""",24.9,FALSE,FALSE,FALSE,,FALSE,FALSE,Other,Sandstone,FALSE,,FALSE,,Preform?,390.293,549.019,100.131
583,2017-169,N548E390,13,,30,"1/2""",2.6,TRUE,TRUE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,390.139,548.986,100.152
584,2017-169,N548E390,13,,31,"1/4""",3,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,389.993,548.905,100.129
585,2017-169,N548E390,13,,32,"1/4""",0.8,TRUE,TRUE,TRUE,Distal,FALSE,TRUE,,,FALSE,,FALSE,,,389.965,548.88,100.141
586,2017-169,N548E390,13,,33,"1/2""",2.9,TRUE,FALSE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,389.938,548.98,100.12
876,2017-202,N548E391,15,,55,"3/4""",12.1,TRUE,TRUE,TRUE,Shatter,FALSE,FALSE,,,FALSE,,FALSE,,,391.822,548.759,100.09
904,2017-202,N548E391,15,,56,"1/2""",9.9,TRUE,FALSE,TRUE,Distal,TRUE,TRUE,Biface,fragment,FALSE,,FALSE,,,391.827,548.726,100.092
877,2017-202,N548E391,15,,57,"1/2""",4,TRUE,TRUE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,391.849,548.659,100.089
878,2017-202,N548E391,15,,58,"3/4""",2.9,TRUE,FALSE,TRUE,Distal,FALSE,TRUE,,,FALSE,,FALSE,,,391.818,548.321,100.125
879,2017-202,N548E391,15,,59,"1/2""",3.7,TRUE,TRUE,TRUE,Proximal,FALSE,FALSE,,,FALSE,,FALSE,,,391.686,548.226,100.14
880,2017-202,N548E391,15,,60,"1/4""",1.1,TRUE,FALSE,TRUE,Distal,FALSE,TRUE,,,FALSE,,FALSE,,,391.371,548.253,100.106
881,2017-202,N548E391,15,,61,"1/4""",3.1,TRUE,FALSE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,391.357,548.196,100.111
882,2017-202,N548E391,15,,62,"1/4""",0.8,TRUE,FALSE,TRUE,Medial,FALSE,FALSE,,,FALSE,,FALSE,,,391.132,548.25,100.098
883,2017-202,N548E391,15,,63,"1/2""",7.4,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.067,548.164,100.089
884,2017-202,N548E391,15,,64,"1/2""",1.5,TRUE,TRUE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,390.921,548.428,100.097
885,2017-202,N548E391,15,,65,"1/2""",2.8,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.968,548.479,100.105
886,2017-202,N548E391,15,,66,"1/2""",2.7,TRUE,FALSE,TRUE,Shatter,FALSE,FALSE,,,FALSE,,FALSE,,,391.078,548.504,100.105
887,2017-202,N548E391,15,,67,"1/4""",2.2,TRUE,FALSE,TRUE,Shatter,FALSE,TRUE,,,FALSE,,FALSE,,,391.063,548.56,100.112
888,2017-202,N548E391,15,,68,"1/2""",1.2,TRUE,TRUE,TRUE,Medial,FALSE,TRUE,,,FALSE,,FALSE,,,391.028,548.573,100.106
889,2017-202,N548E391,15,,69,"1/2""",2.1,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.905,548.587,100.124
890,2017-202,N548E391,15,,70,"1/2""",1.2,TRUE,FALSE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,390.959,548.618,100.114
891,2017-202,N548E391,15,,71,"1/4""",1.7,TRUE,TRUE,TRUE,Proximal,FALSE,FALSE,,,FALSE,,FALSE,,,391.041,548.692,100.111
892,2017-202,N548E391,15,,72,"1/2""",1.3,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.091,548.666,100.11
893,2017-202,N548E391,15,,73,"1/2""",2,TRUE,FALSE,TRUE,Medial,FALSE,FALSE,,,FALSE,,FALSE,,,391.116,548.699,100.103
894,2017-202,N548E391,15,,74,"1/2""",2.1,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.874,548.687,100.105
895,2017-202,N548E391,15,,75,"1/4""",1,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.985,548.783,100.085
896,2017-202,N548E391,15,,76,"1/2""",0.8,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.024,548.847,100.1
897,2017-202,N548E391,15,,77,"1/4""",1,TRUE,TRUE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,390.988,548.482,100.098
898,2017-202,N548E391,15,,78,"1/2""",2.2,TRUE,TRUE,TRUE,Distal,FALSE,TRUE,,,FALSE,,FALSE,,,390.944,548.478,100.101
899,2017-202,N548E391,15,,79,"1/4""",0.9,TRUE,FALSE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,391.012,548.555,100.113
905,2017-202,N548E391,15,,80,"3/4""",14.5,TRUE,FALSE,FALSE,,TRUE,TRUE,Biface,fragment,FALSE,,FALSE,,,390.973,548.606,100.101
361,2017-093,N547E391,17,,1,"1/2""",3.1,TRUE,FALSE,TRUE,Distal,TRUE,FALSE,Biface,projectile point,FALSE,,FALSE,,Blade?,391.048,547.513,99.918
360,2017-093,N547E391,17,,2,"3/4""",8.2,TRUE,TRUE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,391.58,548.023,99.91
900,2017-202,N548E391,15,,81,"3/4""",4.2,TRUE,TRUE,TRUE,Shatter,FALSE,FALSE,,,FALSE,,FALSE,,,391.007,548.54,100.099
901,2017-202,N548E391,15,,82,"1/4""",1.5,TRUE,FALSE,TRUE,Distal,FALSE,TRUE,,,FALSE,,FALSE,,,390.975,548.426,100.097
609,2017-169,N548E390,13,,34,"1/4""",2.3,TRUE,FALSE,FALSE,,FALSE,FALSE,Other,Rock,FALSE,,FALSE,,,390.87,548.294,100.14
587,2017-169,N548E390,13,,35,"1/4""",0.9,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.451,548.356,100.139
588,2017-169,N548E390,13,,36,"1/2""",1.1,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.455,548.37,100.132
606,2017-169,N548E390,13,,37,"3/4""",15.8,FALSE,FALSE,FALSE,,FALSE,FALSE,Other,Sandstone,FALSE,,FALSE,,Lateral edge retouch,390.09,548.439,100.142
589,2017-169,N548E390,13,,38,"1/2""",1.8,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.852,548.472,100.13
590,2017-169,N548E390,13,,39,"1/4""",0.3,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,390.763,548.442,100.125
607,2017-169,N548E390,13,,40,"3/4""",10.4,FALSE,FALSE,FALSE,,FALSE,FALSE,Other,Sandstone,FALSE,,FALSE,,Mano?,390.731,548.546,100.129
591,2017-169,N548E390,13,,41,"1/2""",4.2,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.639,548.562,100.141
592,2017-169,N548E390,13,,42,"1/2""",1.4,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.772,548.77,100.116
593,2017-169,N548E390,13,,43,"1/4""",1.2,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.779,548.863,100.133
600,2017-169,N548E390,13,,44,"1/2""",2.5,TRUE,FALSE,TRUE,Distal,TRUE,TRUE,Biface,fragment,FALSE,,FALSE,,,390.387,548.916,100.135
594,2017-169,N548E390,13,,46,"1/4""",1.2,TRUE,FALSE,TRUE,Medial,FALSE,TRUE,,,FALSE,,FALSE,,,390.826,548.414,100.136
595,2017-169,N548E390,13,,47,"1/2""",1.1,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.779,548.445,100.129
596,2017-169,N548E390,13,,48,"1/2""",4.5,TRUE,FALSE,TRUE,Shatter,FALSE,TRUE,,,FALSE,,FALSE,,,390.841,548.512,100.133
597,2017-169,N548E390,13,,49,"1/4""",2,TRUE,FALSE,TRUE,Distal,FALSE,TRUE,,,FALSE,,FALSE,,,390.708,548.543,100.139
598,2017-169,N548E390,13,,50,"1/4""",0.3,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.581,548.637,100.129
362,2017-095,N547E391,18,,1,"1/2""",2,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.086,547.694,99.863
932,2017-204,N548E391,16,,1,"3/4""",8.2,TRUE,FALSE,TRUE,Complete,TRUE,FALSE,Biface,projectile point,FALSE,,FALSE,,,391.432,548.86,100.069
1058,2017-235,N548E392,14,,1,"1/2""",7.6,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,392.008,548.379,99.985
1059,2017-235,N548E392,14,,2,"1/2""",3.4,TRUE,TRUE,TRUE,Distal,FALSE,FALSE,,,FALSE,,FALSE,,,391.976,548.846,99.988
1060,2017-235,N548E392,14,,3,"1/2""",4.1,TRUE,TRUE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,392.372,548.797,99.952
1061,2017-235,N548E392,14,,4,"1/4""",0.6,TRUE,FALSE,TRUE,Distal,FALSE,TRUE,,,FALSE,,FALSE,,,392.495,548.842,99.993
610,2017-171,N548E390,14,,1,"1/2""",1.4,TRUE,FALSE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,390.187,548.284,100.082
611,2017-171,N548E390,14,,2,"1/4""",1,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.315,548.339,100.1
670,2017-171,N548E390,14,,3,"1/4""",1.5,TRUE,FALSE,FALSE,,TRUE,TRUE,Biface,fragment,FALSE,,FALSE,,,390.52,548.205,100.097
612,2017-171,N548E390,14,,4,"1/4""",0.4,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,390.67,548.187,100.1
613,2017-171,N548E390,14,,5,"1/2""",2.8,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.583,548.242,100.085
614,2017-171,N548E390,14,,6,"1/2""",3,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.6,548.299,100.108
615,2017-171,N548E390,14,,7,"1/4""",1.6,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.62,548.327,100.109
616,2017-171,N548E390,14,,8,"1/2""",1.6,TRUE,FALSE,TRUE,Distal,FALSE,TRUE,,,FALSE,,FALSE,,,390.629,548.4,100.097
617,2017-171,N548E390,14,,9,"1/2""",0.9,TRUE,TRUE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,390.48,548.366,100.11
618,2017-171,N548E390,14,,10,"1/4""",1,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.471,548.45,100.091
619,2017-171,N548E390,14,,11,"1/4""",1.5,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.412,548.534,100.095
620,2017-171,N548E390,14,,12,"1/2""",2.5,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.457,548.515,100.099
621,2017-171,N548E390,14,,13,"1/2""",0.9,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.578,548.557,100.103
622,2017-171,N548E390,14,,14,"1/2""",1,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.695,548.457,100.111
623,2017-171,N548E390,14,,15,"1/2""",1.7,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.785,548.451,100.117
624,2017-171,N548E390,14,,16,"1/4""",1.4,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.73,548.249,100.115
625,2017-171,N548E390,14,,17,"3/4""",5.2,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.8,548.37,100.114
626,2017-171,N548E390,14,,18,"1/4""",0.9,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.815,548.372,100.113
627,2017-171,N548E390,14,,19,"1/4""",1.2,TRUE,FALSE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,390.901,548.466,100.123
628,2017-171,N548E390,14,,20,"1/4""",1.1,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.785,548.563,100.112
629,2017-171,N548E390,14,,21,"1/4""",1.4,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,390.328,548.41,100.111
630,2017-171,N548E390,14,,22,"1/2""",0.9,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.214,548.528,100.106
631,2017-171,N548E390,14,,23,"1/2""",1.2,TRUE,TRUE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,390.682,548.587,100.112
632,2017-171,N548E390,14,,24,"3/4""",13.7,TRUE,TRUE,TRUE,Shatter,FALSE,TRUE,,,FALSE,,FALSE,,,390.803,548.64,100.105
633,2017-171,N548E390,14,,25,"1/2""",1.9,TRUE,TRUE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,390.223,548.647,100.113
634,2017-171,N548E390,14,,26,"1/2""",2.1,TRUE,TRUE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,390.506,548.642,100.117
635,2017-171,N548E390,14,,27,"3/4""",8.7,TRUE,TRUE,TRUE,Shatter,FALSE,TRUE,,,FALSE,,FALSE,,,390.15,548.748,100.114
636,2017-171,N548E390,14,,28,"1/2""",3.5,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,390.745,548.861,100.102
637,2017-171,N548E390,14,,29,"1/2""",3.2,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.722,548.898,100.111
907,2017-204,N548E391,16,,3,"1/2""",6,TRUE,TRUE,TRUE,Shatter,FALSE,TRUE,,,FALSE,,FALSE,,,391.822,548.769,100.061
908,2017-204,N548E391,16,,4,"1/2""",2.1,TRUE,TRUE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,391.69,548.361,100.055
934,2017-204,N548E391,16,,5,"1/2""",1.6,FALSE,FALSE,FALSE,,FALSE,FALSE,Other,Sandstone,FALSE,,FALSE,,Lateral edge bifacially retouched,391.729,548.276,100.081
909,2017-204,N548E391,16,,6,"1/2""",0.6,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,391.76,548.051,100.08
933,2017-204,N548E391,16,,7,"1/2""",3.3,TRUE,FALSE,FALSE,,TRUE,TRUE,Biface,fragment,FALSE,,FALSE,,,391.544,548.115,100.06
910,2017-204,N548E391,16,,8,"1/4""",0.7,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.597,548.278,100.067
911,2017-204,N548E391,16,,9,"1/2""",1.5,TRUE,TRUE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,391.502,548.023,100.081
912,2017-204,N548E391,16,,10,"1/4""",1.9,TRUE,TRUE,TRUE,Distal,FALSE,TRUE,,,FALSE,,FALSE,,,391.446,548.039,100.07
913,2017-204,N548E391,16,,11,"3/4""",5.1,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,391.466,548.291,100.05
914,2017-204,N548E391,16,,12,"1/2""",1.7,TRUE,FALSE,TRUE,Distal,FALSE,TRUE,,,FALSE,,FALSE,,,391.455,548.41,100.079
915,2017-204,N548E391,16,,13,"1/2""",1,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.455,548.44,100.068
916,2017-204,N548E391,16,,14,"1/4""",0.8,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.367,548.137,100.091
917,2017-204,N548E391,16,,15,"1/4""",0.8,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.228,548.218,100.062
918,2017-204,N548E391,16,,16,"3/4""",3.7,TRUE,TRUE,TRUE,Medial,FALSE,TRUE,,,FALSE,,FALSE,,,391.33,548.334,100.09
919,2017-204,N548E391,16,,17,"1/4""",0.9,TRUE,FALSE,TRUE,Medial,FALSE,FALSE,,,FALSE,,FALSE,,,391.141,548.388,100.07
920,2017-204,N548E391,16,,18,"1/2""",0.8,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.334,548.54,100.079
921,2017-204,N548E391,16,,19,"1/4""",0.6,TRUE,TRUE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,391.297,548.606,100.105
922,2017-204,N548E391,16,,20,"1/2""",1.1,TRUE,TRUE,TRUE,Medial,FALSE,TRUE,,,FALSE,,FALSE,,,391.204,548.565,100.096
923,2017-204,N548E391,16,,21,"3/4""",3.5,TRUE,TRUE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,391.216,548.722,100.068
924,2017-204,N548E391,16,,22,"1/4""",1.2,TRUE,TRUE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,391.754,548.265,100.053
925,2017-204,N548E391,16,,23,"1/4""",0.4,TRUE,FALSE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,391.597,548.071,100.048
926,2017-204,N548E391,16,,24,"1/2""",1.6,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.387,548.155,100.05
927,2017-204,N548E391,16,,25,"1/4""",0.5,TRUE,FALSE,TRUE,Medial,FALSE,TRUE,,,FALSE,,FALSE,,,391.299,548.144,100.039
928,2017-204,N548E391,16,,26,"1/2""",2.3,TRUE,TRUE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,391.19,548.416,100.045
929,2017-204,N548E391,16,,27,"1/4""",0.7,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.333,548.554,100.078
930,2017-204,N548E391,16,,28,"1/2""",0.8,TRUE,FALSE,TRUE,Medial,FALSE,TRUE,,,FALSE,,FALSE,,,391.267,548.592,100.105
931,2017-204,N548E391,16,,29,"1/2""",1.4,TRUE,TRUE,TRUE,Medial,FALSE,TRUE,,,FALSE,,FALSE,,,391.24,548.721,100.069
638,2017-171,N548E390,14,,30,"1/4""",1.6,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,390.76,548.019,100.073
639,2017-171,N548E390,14,,31,"1/4""",2.7,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.007,548.016,100.092
640,2017-171,N548E390,14,,32,"1/2""",2.9,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.988,548.078,100.089
641,2017-171,N548E390,14,,33,"1/4""",0.5,TRUE,FALSE,TRUE,Medial,FALSE,TRUE,,,FALSE,,FALSE,,,390.846,548.053,100.083
642,2017-171,N548E390,14,,34,"1/2""",0.7,TRUE,FALSE,TRUE,Distal,FALSE,TRUE,,,FALSE,,FALSE,,,390.834,548.086,100.084
643,2017-171,N548E390,14,,35,"1/2""",2.1,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.812,548.099,100.084
671,2017-171,N548E390,14,,36,"1""",49.4,TRUE,FALSE,FALSE,,TRUE,TRUE,Biface,fragment,FALSE,,FALSE,,,390.775,548.178,100.085
644,2017-171,N548E390,14,,37,"1/2""",1.2,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.752,548.206,100.075
645,2017-171,N548E390,14,,38,"1/2""",1.6,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.694,548.282,100.079
646,2017-171,N548E390,14,,39,"1/4""",1.9,TRUE,TRUE,TRUE,Distal,FALSE,TRUE,,,FALSE,,FALSE,,,390.506,548.148,100.083
647,2017-171,N548E390,14,,40,"1/2""",1.3,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.596,548.351,100.08
676,2017-171,N548E390,14,,41,"1/4""",1.7,FALSE,FALSE,FALSE,,FALSE,FALSE,Other,Sandstone,FALSE,,FALSE,,Gray raw material,390.593,548.42,100.098
672,2017-171,N548E390,14,,42,"1/4""",3.8,TRUE,FALSE,FALSE,,TRUE,TRUE,Biface,fragment,FALSE,,FALSE,,,390.693,548.477,100.086
648,2017-171,N548E390,14,,43,"1/2""",2.2,TRUE,FALSE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,390.758,548.405,100.083
649,2017-171,N548E390,14,,44,"1/4""",0.3,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.827,548.324,100.107
650,2017-171,N548E390,14,,45,"1/4""",0.7,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.878,548.388,100.115
651,2017-171,N548E390,14,,46,"1/2""",3.5,TRUE,FALSE,TRUE,Distal,FALSE,TRUE,,,FALSE,,FALSE,,,390.918,548.322,100.096
673,2017-171,N548E390,14,,47,"1/2""",6.5,TRUE,FALSE,FALSE,,TRUE,TRUE,Biface,fragment,FALSE,,FALSE,,,390.92,548.35,100.104
652,2017-171,N548E390,14,,48,"1/4""",2,TRUE,TRUE,TRUE,Distal,FALSE,TRUE,,,FALSE,,FALSE,,,390.815,548.517,100.104
653,2017-171,N548E390,14,,49,"1/4""",1.2,TRUE,TRUE,TRUE,Shatter,FALSE,TRUE,,,FALSE,,FALSE,,,390.811,548.637,100.095
654,2017-171,N548E390,14,,50,"1/4""",2.2,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.774,548.867,100.043
655,2017-171,N548E390,14,,51,"1/2""",2.1,TRUE,TRUE,TRUE,Distal,FALSE,TRUE,,,FALSE,,FALSE,,,390.62,548.818,100.089
656,2017-171,N548E390,14,,52,"3/4""",7.6,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,390.461,548.867,100.067
657,2017-171,N548E390,14,,53,"1/2""",2.2,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,390.344,548.92,100.094
674,2017-171,N548E390,14,,54,"1/2""",7.1,TRUE,FALSE,FALSE,,TRUE,TRUE,Biface,fragment,FALSE,,FALSE,,,390.36,548.742,100.062
658,2017-171,N548E390,14,,55,"1/4""",0.8,TRUE,FALSE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,390.422,548.587,100.086
659,2017-171,N548E390,14,,56,"1/4""",2,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.283,548.533,100.073
660,2017-171,N548E390,14,,57,"1/2""",0.8,TRUE,TRUE,TRUE,Distal,FALSE,TRUE,,,FALSE,,FALSE,,,390.27,548.514,100.076
661,2017-171,N548E390,14,,58,"1/2""",0.7,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.204,548.378,100.074
662,2017-171,N548E390,14,,59,"3/4""",4.6,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.091,548.373,100.072
663,2017-171,N548E390,14,,60,"3/4""",3.8,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.105,548.361,100.07
664,2017-171,N548E390,14,,61,"1/2""",1.3,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.122,548.267,100.075
675,2017-171,N548E390,14,,62,"1""",245.7,TRUE,FALSE,FALSE,,FALSE,FALSE,Other,Hammerstone,FALSE,,FALSE,,,390.242,548.148,100.05
665,2017-171,N548E390,14,,63,"1/2""",3.3,TRUE,FALSE,TRUE,Complete,FALSE,FALSE,,,FALSE,,FALSE,,,390.481,548.321,100.056
666,2017-171,N548E390,14,,64,"1/2""",5,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.633,548.447,100.08
667,2017-171,N548E390,14,,65,"1/2""",2.2,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.783,548.444,100.09
668,2017-171,N548E390,14,,66,"1/2""",2.1,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.833,548.514,100.078
669,2017-171,N548E390,14,,67,"1/2""",3.4,TRUE,TRUE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,390.942,548.519,100.068
935,2017-207,N548E391,17,,1,"1/4""",0.9,TRUE,FALSE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,391.62,548.817,100.06
936,2017-207,N548E391,17,,2,"1/4""",1.1,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.773,548.786,100.038
952,2017-207,N548E391,17,,3,"1/4""",1.7,FALSE,FALSE,FALSE,,FALSE,FALSE,Other,Bone,FALSE,,FALSE,,,391.787,548.664,100.062
937,2017-207,N548E391,17,,4,"1/2""",6.8,TRUE,TRUE,TRUE,Proximal,FALSE,TRUE,,,FALSE,,FALSE,,,391.817,548.221,100.042
953,2017-207,N548E391,17,,5,"1/2""",12.3,FALSE,FALSE,FALSE,,FALSE,FALSE,Other,Bone,FALSE,,FALSE,,,391.405,548.075,99.973
938,2017-207,N548E391,17,,6,"3/4""",4.7,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.91,548.152,100.035
939,2017-207,N548E391,17,,7,"1/4""",1.6,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.625,548.015,100.016
948,2017-207,N548E391,17,,8,"3/4""",7.4,TRUE,FALSE,FALSE,,TRUE,TRUE,Biface,fragment,FALSE,,FALSE,,,391.411,548.163,100.016
940,2017-207,N548E391,17,,9,"1/2""",1,TRUE,FALSE,TRUE,Complete,FALSE,TRUE,,,FALSE,,FALSE,,,391.377,548.364,100.031
